wl_r_RAW,qe_r_RAW,wl_g_RAW,qe_g_RAW,wl_b_RAW,qe_b_RAW,wl,qe_r,qe_g,qe_b
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.350000000000000000e+02,3.528286100773215805e-01,8.845571093591225731e-02,5.294846993697727849e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.375000000000000000e+02,3.491639413825111116e-01,8.564066095460533268e-02,5.315650248466378958e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.400000000000000000e+02,3.445357427893457336e-01,8.309717276755398951e-02,5.335259675901985604e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.425000000000000000e+02,3.391253583910064928e-01,8.091727016285382712e-02,5.353753132123154068e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.450000000000000000e+02,3.340364198391317374e-01,7.919283982098035413e-02,5.378459076626719571e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.475000000000000000e+02,3.301753552119630619e-01,7.800785163803225508e-02,5.418351326497809761e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.500000000000000000e+02,3.274571287768210937e-01,7.743417931949410360e-02,5.482403698821548821e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.525000000000000000e+02,3.255192620831623973e-01,7.754267620649597792e-02,5.579590010683063706e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.550000000000000000e+02,3.239992634407350969e-01,7.840419564016794240e-02,5.718884079167479983e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.575000000000000000e+02,3.225509437505218457e-01,8.008078734443423163e-02,5.909257934898779624e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.600000000000000000e+02,3.210416641342024868e-01,8.251918106922059848e-02,6.153282750741650292e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.625000000000000000e+02,3.194889029238658362e-01,8.558504126400703904e-02,6.432748032863408461e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.650000000000000000e+02,3.179132583277609059e-01,8.914234760343939246e-02,6.725233096150753931e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.675000000000000000e+02,3.163353285541365412e-01,9.305507976216356725e-02,7.008317255490381648e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.700000000000000000e+02,3.147757118112415875e-01,9.719336703157721580e-02,7.259832080067370186e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.725000000000000000e+02,3.132550063073248903e-01,1.014823279119326377e-01,7.469746707881709524e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.750000000000000000e+02,3.117938102506354059e-01,1.058760276200921696e-01,7.645296654932894065e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.775000000000000000e+02,3.104127218494219798e-01,1.103287901551796985e-01,7.795035566050736997e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.800000000000000000e+02,3.091299663224877925e-01,1.147949395163191944e-01,7.927517086065051510e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.825000000000000000e+02,3.079285625953260830e-01,1.192287997026346136e-01,8.051294859805648019e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.850000000000000000e+02,3.067645806726331248e-01,1.235841738413477053e-01,8.174825941603600099e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.875000000000000000e+02,3.055934061167174809e-01,1.278045217296047698e-01,8.301196505419151939e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.900000000000000000e+02,3.043704244898876587e-01,1.318237948644466473e-01,8.425403211989329622e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.925000000000000000e+02,3.030510213544519993e-01,1.355755912480529624e-01,8.541773648320886980e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.950000000000000000e+02,3.015905822727193430e-01,1.389935088826033671e-01,8.644635401420587562e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.975000000000000000e+02,2.999444928069979199e-01,1.420113883791334075e-01,8.728316058295186586e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.000000000000000000e+02,2.980688020682033534e-01,1.445888621246158579e-01,8.787200980905113257e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.025000000000000000e+02,2.959626374063643039e-01,1.467338431200733428e-01,8.819426338977975899e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.050000000000000000e+02,2.936938459194424200e-01,1.484595468596151269e-01,8.829111707543198240e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.075000000000000000e+02,2.913364198290483431e-01,1.497791888373506408e-01,8.820911715476149884e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.100000000000000000e+02,2.889643513567926036e-01,1.507095526649000206e-01,8.799480991652196271e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.125000000000000000e+02,2.866516327242860096e-01,1.512987578832158675e-01,8.769474048020714507e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.150000000000000000e+02,2.844722561531393135e-01,1.516111782041480172e-01,8.734665465843247101e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.175000000000000000e+02,2.824852700165192965e-01,1.517113252789431543e-01,8.695832917112368554e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.200000000000000000e+02,2.806747488819432701e-01,1.516637107588478250e-01,8.653116619557503497e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.225000000000000000e+02,2.790013050031016073e-01,1.515321309065441879e-01,8.606656790908075172e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.250000000000000000e+02,2.774255425750543069e-01,1.513759353813465824e-01,8.556593648893519310e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.275000000000000000e+02,2.759080657928616453e-01,1.512527680091404481e-01,8.503067411243256379e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.300000000000000000e+02,2.744094788515836769e-01,1.512202691127967347e-01,8.446219792206130506e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.325000000000000000e+02,2.728903859462805115e-01,1.513360790151867252e-01,8.388734662408030285e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.350000000000000000e+02,2.713113912720122589e-01,1.516578379192539960e-01,8.341042471224320576e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.375000000000000000e+02,2.696367730126926210e-01,1.522303336665057905e-01,8.315043933317918523e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.400000000000000000e+02,2.678770331837467822e-01,1.530501549884809021e-01,8.322639763351737108e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.425000000000000000e+02,2.660742535717899870e-01,1.541025938931662176e-01,8.375730675988679597e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.450000000000000000e+02,2.642711272233330688e-01,1.553729423885487348e-01,8.486175075557517156e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.475000000000000000e+02,2.625103471848869718e-01,1.568464924826154239e-01,8.661098641490524996e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.500000000000000000e+02,2.608346065029623628e-01,1.585085361833532547e-01,8.898636437762963425e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.525000000000000000e+02,2.592865982240700751e-01,1.603429672071325918e-01,9.195918079452475302e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.550000000000000000e+02,2.579090153947210529e-01,1.623237286577290384e-01,9.550073181636707653e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.575000000000000000e+02,2.567437609915727559e-01,1.644204495611594485e-01,9.958336579963202040e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.600000000000000000e+02,2.557947226739065161e-01,1.666027415305428860e-01,1.041888398105210028e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.625000000000000000e+02,2.550117091623300691e-01,1.688402161789984146e-01,1.093038637279739045e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.650000000000000000e+02,2.543404007488840324e-01,1.711024851196452923e-01,1.149151917088396535e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.675000000000000000e+02,2.537264777256094117e-01,1.733595276862862078e-01,1.210012040667331062e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.700000000000000000e+02,2.531156203845468244e-01,1.755945048771767880e-01,1.274160445825016919e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.725000000000000000e+02,2.524535090177371655e-01,1.778070834579241477e-01,1.339187592528517656e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.750000000000000000e+02,2.516858239172212186e-01,1.799979732927701748e-01,1.402659788032082910e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.775000000000000000e+02,2.507653681705244164e-01,1.821678842459568404e-01,1.462455391866945842e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.800000000000000000e+02,2.496915044265293482e-01,1.843175261817260602e-01,1.518492554987316834e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.825000000000000000e+02,2.484823003721475798e-01,1.864475177175317633e-01,1.571508902909102834e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.850000000000000000e+02,2.471558743514040424e-01,1.885401523913166344e-01,1.622244280454916421e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.875000000000000000e+02,2.457303447083240000e-01,1.905373276213235822e-01,1.671438532447368508e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.900000000000000000e+02,2.442238297869325780e-01,1.923755500416605979e-01,1.719755519231113416e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.925000000000000000e+02,2.426544466426348301e-01,1.939913262864356169e-01,1.766574653823198282e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.950000000000000000e+02,2.410345288428508703e-01,1.953211629897565749e-01,1.810205258710162468e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.975000000000000000e+02,2.393573312904441197e-01,1.963096959745770087e-01,1.848923991785695886e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.000000000000000000e+02,2.376121803688948098e-01,1.969729532437426434e-01,1.881044102237085514e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.025000000000000000e+02,2.357884024616828389e-01,1.973639944349485087e-01,1.906077568314558934e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.050000000000000000e+02,2.338753239522883554e-01,1.975361934511569995e-01,1.924975222549849818e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.075000000000000000e+02,2.318622712241913686e-01,1.975429241953305937e-01,1.938773016256197801e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.100000000000000000e+02,2.297392483599676460e-01,1.974375605704317416e-01,1.948506900746843629e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.125000000000000000e+02,2.275135410474397601e-01,1.972734764794229489e-01,1.955212827335027215e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.150000000000000000e+02,2.252107139428244642e-01,1.971013826032531613e-01,1.959926747333989860e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.175000000000000000e+02,2.228572090709422249e-01,1.969316263488732344e-01,1.963684612056972034e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.200000000000000000e+02,2.204794684566132590e-01,1.967432186118787951e-01,1.967285989833405246e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.225000000000000000e+02,2.181039341246578667e-01,1.965143487601383743e-01,1.970264423856546987e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.250000000000000000e+02,2.157568844068119551e-01,1.962232061615204748e-01,1.971731387921269174e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.275000000000000000e+02,2.134480394166960726e-01,1.958479801838936551e-01,1.970798065081710571e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.300000000000000000e+02,2.111565748926815533e-01,1.953668601951263906e-01,1.966575638392010494e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.325000000000000000e+02,2.088583724711295664e-01,1.947580354811366266e-01,1.958255761597953171e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.350000000000000000e+02,2.065293137884013364e-01,1.939994017002093230e-01,1.946084186760954626e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.375000000000000000e+02,2.041452804808579491e-01,1.930679011897101782e-01,1.931047654634094335e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.400000000000000000e+02,2.016821541848606014e-01,1.919402831521865582e-01,1.914148305889941948e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.425000000000000000e+02,1.991164326014442099e-01,1.905932967901861064e-01,1.896388281201065729e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.450000000000000000e+02,1.964391471489585483e-01,1.890036913062561608e-01,1.878769721240034218e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.475000000000000000e+02,1.936560682398986433e-01,1.871483616877372413e-01,1.862294766679415403e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.500000000000000000e+02,1.907736234093311556e-01,1.850244425144869642e-01,1.847744835591311197e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.525000000000000000e+02,1.877982401923227185e-01,1.826698588090501785e-01,1.834552128713896613e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.550000000000000000e+02,1.847362707384939129e-01,1.801274358551512300e-01,1.821639189678892212e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.575000000000000000e+02,1.815913648592536456e-01,1.774399989365145480e-01,1.807927614993890542e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.600000000000000000e+02,1.783637885622441077e-01,1.746503733368645062e-01,1.792339001166483869e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.625000000000000000e+02,1.750535940122118217e-01,1.717959928803943215e-01,1.773794944704264465e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.650000000000000000e+02,1.716608333739030601e-01,1.688717235252311377e-01,1.751217042114825428e-01
